P1 | 262 | Маркер покинул позицию | Маркер #16
P2 | 262 | Позиция маркирована | Маркер #16
P3 | 262 | Позиция маркирована | Маркер #16
T3 - F | 262 | Переход завершил работу | Маркер #16
T2 - J | 262 | Маркер иниц. срабатывание перехода | Маркер #14
T4 - X | 262 | Маркер иниц. срабатывание перехода | Маркер #16
P3 | 263 | Маркер покинул позицию | Маркер #16
P5 | 263 | Позиция маркирована | Маркер #16
T4 - X | 263 | Переход завершил работу | Маркер #16
P1 | 263 | Позиция маркирована | Маркер #14
Q1 | 263 | Маркер покинул очередь | Маркер #14
P2 | 263 | Маркер покинул позицию | Маркер #16
T2 - J | 263 | Переход завершил работу | Маркер #14
T1 - Y | 263 | Маркер иниц. срабатывание перехода | Маркер #16
T3 - F | 263 | Маркер иниц. срабатывание перехода | Маркер #14
P5 | 264 | Маркер покинул позицию | Маркер #16
Q1 | 264 | В очередь добавлен маркер | Маркер #16
T1 - Y | 264 | Переход завершил работу | Маркер #16
Маркер #14 | 272 | Session = -7,94677375769243
P1 | 272 | Маркер покинул позицию | Маркер #14
P2 | 272 | Позиция маркирована | Маркер #14
P3 | 272 | Позиция маркирована | Маркер #14
T3 - F | 272 | Переход завершил работу | Маркер #14
T2 - J | 272 | Маркер иниц. срабатывание перехода | Маркер #17
T4 - X | 272 | Маркер иниц. срабатывание перехода | Маркер #14
G1 | 273 | Сгенерирован маркер | Маркер #19
Маркер #19 | 273 | Session = 12,6830935641192
P3 | 273 | Маркер покинул позицию | Маркер #14
P4 | 273 | Позиция маркирована | Маркер #14
T4 - X | 273 | Переход завершил работу | Маркер #14
P1 | 273 | Позиция маркирована | Маркер #17
Q1 | 273 | Маркер покинул очередь | Маркер #17
P2 | 273 | Маркер покинул позицию | Маркер #14
T2 - J | 273 | Переход завершил работу | Маркер #17
T1 - Y | 273 | Маркер иниц. срабатывание перехода | Маркер #19
T3 - F | 273 | Маркер иниц. срабатывание перехода | Маркер #17
P4 | 273 | Маркер уничтожен из конечной позиции | Маркер #14
G1 | 274 | Маркер покинул генератор | Маркер #19
Q1 | 274 | В очередь добавлен маркер | Маркер #19
T1 - Y | 274 | Переход завершил работу | Маркер #19
Маркер #17 | 282 | Session = -2,01784896524623
P1 | 282 | Маркер покинул позицию | Маркер #17
P2 | 282 | Позиция маркирована | Маркер #17
P3 | 282 | Позиция маркирована | Маркер #17
T3 - F | 282 | Переход завершил работу | Маркер #17
T2 - J | 282 | Маркер иниц. срабатывание перехода | Маркер #15
T4 - X | 282 | Маркер иниц. срабатывание перехода | Маркер #17
P3 | 283 | Маркер покинул позицию | Маркер #17
P4 | 283 | Позиция маркирована | Маркер #17
T4 - X | 283 | Переход завершил работу | Маркер #17
P1 | 283 | Позиция маркирована | Маркер #15
Q1 | 283 | Маркер покинул очередь | Маркер #15
P2 | 283 | Маркер покинул позицию | Маркер #17
T2 - J | 283 | Переход завершил работу | Маркер #15
T3 - F | 283 | Маркер иниц. срабатывание перехода | Маркер #15
P4 | 283 | Маркер уничтожен из конечной позиции | Маркер #17
G1 | 291 | Сгенерирован маркер | Маркер #20
Маркер #20 | 291 | Session = 11,4396147173829
T1 - Y | 291 | Маркер иниц. срабатывание перехода | Маркер #20
G1 | 292 | Маркер покинул генератор | Маркер #20
Q1 | 292 | В очередь добавлен маркер | Маркер #20
T1 - Y | 292 | Переход завершил работу | Маркер #20
Маркер #15 | 292 | Session = -8,80097053432837
P1 | 292 | Маркер покинул позицию | Маркер #15
P2 | 292 | Позиция маркирована | Маркер #15
P3 | 292 | Позиция маркирована | Маркер #15
T3 - F | 292 | Переход завершил работу | Маркер #15
T2 - J | 292 | Маркер иниц. срабатывание перехода | Маркер #18
T4 - X | 292 | Маркер иниц. срабатывание перехода | Маркер #15
P3 | 293 | Маркер покинул позицию | Маркер #15
P4 | 293 | Позиция маркирована | Маркер #15
T4 - X | 293 | Переход завершил работу | Маркер #15
P1 | 293 | Позиция маркирована | Маркер #18
Q1 | 293 | Маркер покинул очередь | Маркер #18
P2 | 293 | Маркер покинул позицию | Маркер #15
T2 - J | 293 | Переход завершил работу | Маркер #18
T3 - F | 293 | Маркер иниц. срабатывание перехода | Маркер #18
